Product Name,Rating,Date,Author,Body,Link
Nike Strike Soccer Ball (White/Racer Blue) (5),1.0,"January 26, 2019",Paul Aubin,It was a different color. Not as shown in picture,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"August 6, 2018",David,My son loves this ball,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"July 27, 2018",David F,As advertised.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"January 17, 2019",Andreas Kinzie,Good buy,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"April 6, 2019",Kris Abrahamson,Thank you I got my soccer ball,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"June 27, 2019",Blake LaRose,Love it,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"September 30, 2019",Mateus,Nice ball,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"April 20, 2018",marie alfonsina,Very nice ball.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"December 10, 2018",James,"Like, Christmas present for 10 year grandson",https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"April 23, 2019",Amy South,👍🏼,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"October 30, 2018",Amazon Customer,My grandson loves this soccer ball.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"January 28, 2018",David,Perfect,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"January 16, 2018",David F,"Item as described, thank you!",https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"November 15, 2017",SusieQ,My son loves the grip of this ball and it looks great.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),2.0,"June 13, 2018",Jaime Rios,"It has a very ""plastic"" feel to it. Looks like a cheap ball with a high price tag.",https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),1.0,"August 29, 2019",BJ,Used for about 5 sessions of free kick and shoot practice on a turf field and it's falling apart. Less than 10 hours of use and it's trashed. Won't buy a nike ball ever again,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"November 7, 2018",Jose M. Roques,The balls have been great.  I have used them for about 2 months now with no problems. The balls are used by my daughters club team.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),5.0,"March 10, 2018",Daniel Labuz,The ball is of good quality and worth the money. For those not so bright people complaining about it being delivered deflated there is a thing called an air pump you might want to look into getting one.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),2.0,"March 17, 2018",Amber M. Mccaffrey,heavy and not leather,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),1.0,"December 2, 2017",Oscar Gutierrez,Item was deflated. Returning.,https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
Nike Strike Soccer Ball (White/Racer Blue) (5),1.0,"January 17, 2019",Kindle Customer,"I tried this ball out in a men's league (size 5) and everyone found it unresponsive. Dribbling was extremely sluggish (it was as if your foot adhered to the ball) and when you struck the ball, it left the foot super heavy. I've had other Nike balls that were fine, but this one in particular had little life when engaged.",https://amazon.com/Nike-Strike-Soccer-White-Racer/product-reviews/B07BT7QPFS/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"September 4, 2019",Walter gomez,"We pumped this ball up twice and it went flat within hours each time.  We are a household of college soccer players and coaches, so we know soccer balls.  Needs more quality control please...or it is a knock-off from China.",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"September 16, 2019",loyalt,"We bought this ball in July in anticipation to soccer practices starting in the later part of August. Like other reviews, we pumped the ball. After a few kicks it was deflated. Pumped again, deflated again. Maybe we got a defective ball, and unfortunately the window to return is closed. I wonder if we bought a fake. Can’t imagine Nike turning soccer balls like this (we own several).",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",4.0,"July 12, 2019",loyalt,El diseño es muy bonito la calidad muy buena solo que no te mandan lo que pedís pedir número 5 y mandaron número 4 así que no me gustó ese detalle y no hay forma de sacarse la a mi hijo para hacer el cambio fuera de ese detalle nada,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"October 14, 2019",Dylan,"Didn’t even last one season. Inner bladder popped and now just trash. Nike used to be a quality product, not this junk. I can not recommend.",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"June 27, 2019",Walter gomez,As expected :),https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"August 10, 2019",J. Batchelor,"Good ball, keeps shape well, decent padding so not like kicking a rock",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"October 3, 2019",Anon,"The ball cane deflated which was fine. But I tried pumping it up to a hard and acceptable level and it wouldn’t. The quality is absolute garbage and is now a deflated ball. Not worth the money, do not buy if you play at an above average high school level.",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"June 26, 2019",John Sims,Ball came flat without any paperwork or anything to use to pump it up with. The box was too small and damaged so not sure if the ball was supposed to be flat or got busted in transit. Very disappointed sending back.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",4.0,"October 23, 2019",David,"It is made of synthetic material, plastic like, and not lather",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"September 18, 2019",K. Kaufman,Not sure if i got a defective ball or not but it won't hold air.  We fill it up and the next day it's flat again.  No good.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"March 5, 2020",Walter gomez,This ball is the laughing stock of all soccer balls. This ball is worth maybe 3-6$ and thats me being generous. The only thing this ball is good for is scaring my cats when I need a laugh and letting little kids kick it.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",3.0,"September 11, 2019",loyalt,Not for rough surfaces  and i was a bit egg shape when i punp it up.. played with it any way.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"August 22, 2019",Amazon Customer,"Ordered for my 9th grade son. Fast delivery, easy to inflate, perfect for the price!",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"September 5, 2019",Amazon Customer,Bad valve. After a couple of weeks of being pressurized the valve started leaking and will no longer hold air.I would not recommend any one buy this ball,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"October 28, 2019",Iuka,Great,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"February 3, 2019",Sussed,Perfect ball.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"April 21, 2019",yong he,Good,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"May 24, 2019",Malinda,"Great product, fast delivery",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"October 3, 2019",saiful haque,"Quick delivery, great ball.",https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"June 30, 2019",Amazon Customer,He loved it,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"July 23, 2019",Walter gomez,It’s a great soccer ball!,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"August 7, 2019",loyalt,great,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"April 24, 2019",Amazon Customer,Purchased for granddaughter and she loves it,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",3.0,"January 15, 2019",Amazon Customer,Not bad,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",1.0,"March 3, 2020",Marsha W.,The ball is tone in just month that's not fair,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",4.0,"January 5, 2020",Deppy,Its durability; just the finished product.,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"December 17, 2019",Allanhecks,Great ball!,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
"Nike Pitch Premier League Football 2018/2019, White/Blue Purple, 5",5.0,"February 17, 2019",Daren Greaves,Good buy for $,https://amazon.com/NIKE-Premier-League-Pitch-Soccer/product-reviews/B07DM3XSV5/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3
NIKE Pitch Soccer Ball,4.0,"April 8, 2019",JRA,"Nice colorings, but not the highest quality... more the consistency of a dodge ball than a soccer ball... but my 6 year old loves it and it serves its purpose.",https://amazon.com/NIKE-Pitch-Soccer-Ball/product-reviews/B07C2M9GBF/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
NIKE Pitch Soccer Ball,1.0,"May 15, 2018",No one,Very disappointed...the stitching has split and is getting worse.  I got this ball in Feb and it is now May.....this shouldn't happen. I am 41 and I've been playing soccer my whole life and never had a Nike soccer ball til now and the stitching split.  Nike needs to step up their game and stop using granny's yarn to stitch their soccer balls!!!  I will not be buying another Nike soccer ball again.,https://amazon.com/NIKE-Pitch-Soccer-Ball/product-reviews/B07C2M9GBF/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
NIKE Pitch Soccer Ball,5.0,"May 6, 2019",JRA,It is a nice ball.  It works well for practice.  It just is more on the hot magenta side instead of red.,https://amazon.com/NIKE-Pitch-Soccer-Ball/product-reviews/B07C2M9GBF/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
NIKE Pitch Soccer Ball,4.0,"September 10, 2019",No one,The first soccer ball they sent kept leaking air and would be deflated by the end of the day. Did a product exchange which was fast and easy. The second ball that came did not leak. More of an orange than a red.,https://amazon.com/NIKE-Pitch-Soccer-Ball/product-reviews/B07C2M9GBF/ref=cm_r_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1
